Code INSEE;Commune;geo_point_2d;Code Postal;Code Département;Région
8203;GUIGNICOURT-SUR-VENCE;49.6886825808,4.63302128326;8430;8;CHAMPAGNE-ARDENNE
62252;LA COUTURE;50.5786372651,2.69951640297;62136;62;NORD-PAS-DE-CALAIS
23005;ARFEUILLE-CHATAIN;46.0604129524,2.43471824628;23700;23;LIMOUSIN
10076;CHAMPIGNOL-LEZ-MONDEVILLE;48.1252290684,4.67939293455;10200;10;CHAMPAGNE-ARDENNE
3311;VICQ;46.1471274068,3.09596954152;3450;3;AUVERGNE
56099;LANGOELAN;48.1207904206,-3.23318501887;56160;56;BRETAGNE
27422;MUIDS;49.2265789248,1.28569054904;27430;27;HAUTE-NORMANDIE
77260;LONGUEVILLE;48.5144915649,3.23853264046;77650;77;ILE-DE-FRANCE
83114;SAINT-MARTIN-DE-PALLIERES;43.5741845385,5.88790860086;83560;83;PROVENCE-ALPES-COTE D'AZUR
32248;MAUROUX;43.9070056495,0.824272401269;32380;32;MIDI-PYRENEES
55384;NICEY-SUR-AIRE;48.8922146905,5.35514008596;55260;55;LORRAINE
17239;MONS;45.8060909657,-0.337202264129;17160;17;POITOU-CHARENTES
27634;THOMER-LA-SOGNE;48.9077990305,1.16566154375;27240;27;HAUTE-NORMANDIE
65439;TARASTEIX;43.3172131776,-0.00747302687854;65320;65;MIDI-PYRENEES
59268;LA GORGUE;50.6309281138,2.73945543193;59253;59;NORD-PAS-DE-CALAIS
71376;ROUSSILLON-EN-MORVAN;47.0214021445,4.10448328724;71550;71;BOURGOGNE
50301;LE MESNIL-AMAND;48.8773843427,-1.35994365275;50450;50;BASSE-NORMANDIE
32210;LIAS;43.5677012394,1.13315206231;32600;32;MIDI-PYRENEES
70398;ORMOICHE;47.8144662323,6.30160249808;70300;70;FRANCHE-COMTE
77173;ETREPILLY;49.0420868725,2.93051906568;77139;77;ILE-DE-FRANCE
88192;GELVECOURT-ET-ADOMPT;48.2008667754,6.17865808407;88270;88;LORRAINE
33383;SAINT-CHRISTOLY-MEDOC;45.3574015951,-0.834464734201;33340;33;AQUITAINE
76759;YVILLE-SUR-SEINE;49.4126349869,0.882826992973;76530;76;HAUTE-NORMANDIE
62829;LE TRANSLOY;50.0502514612,2.89232344;62450;62;NORD-PAS-DE-CALAIS
51496;SAINT-LUMIER-EN-CHAMPAGNE;48.7922000417,4.62005564865;51300;51;CHAMPAGNE-ARDENNE
50575;SIDEVILLE;49.5931791069,-1.68646853149;50690;50;BASSE-NORMANDIE
4144;LA PALUD-SUR-VERDON;43.796648297,6.32708874551;4120;4;PROVENCE-ALPES-COTE D'AZUR
16192;ROUMAZIERES-LOUBERT;45.9100102437,0.573121657498;16270;16;POITOU-CHARENTES
17444;THENAC;45.6757625165,-0.651811940995;17460;17;POITOU-CHARENTES
72229;PARENNES;48.1171850426,-0.185567402147;72140;72;PAYS DE LA LOIRE
54355;MARTINCOURT;48.8482925248,5.95195681774;54380;54;LORRAINE
64054;ARROS-DE-NAY;43.1823198948,-0.294968827477;64800;64;AQUITAINE
59594;THUN-SAINT-AMAND;50.4847098079,3.44835522897;59158;59;NORD-PAS-DE-CALAIS
25062;LE BIZOT;47.1364585701,6.67291290642;25210;25;FRANCHE-COMTE
45301;SANTEAU;48.0939958516,2.15275063221;45170;45;CENTRE
64382;MESPLEDE;43.494020254,-0.652404668429;64370;64;AQUITAINE
76497;PETIT-COURONNE;49.3807622557,1.03422612047;76650;76;HAUTE-NORMANDIE
3015;BAGNEUX;46.6455268495,3.20422374955;3460;3;AUVERGNE
16095;CHENON;45.9440915736,0.222439257515;16460;16;POITOU-CHARENTES
88432;SAINT-PIERREMONT;48.4394574604,6.58332461812;88700;88;LORRAINE
48119;PREVENCHERES;44.5189016289,3.92049351127;48800;48;LANGUEDOC-ROUSSILLON
64559;VIODOS-ABENSE-DE-BAS;43.2476033104,-0.896806531762;64130;64;AQUITAINE
81170;MONESTIES;44.0787915889,2.09845237087;81640;81;MIDI-PYRENEES
38170;FONTANIL-CORNILLON;45.2540718462,5.66423363739;38120;38;RHONE-ALPES
88510;VILLOTTE;48.1042926923,5.7690094936;88320;88;LORRAINE
71281;MARLY-SUR-ARROUX;46.6196801412,4.13156192602;71420;71;BOURGOGNE
67113;EBERBACH-SELTZ;48.928540065,8.0666092873;67470;67;ALSACE
70016;AMONT-ET-EFFRENEY;47.8672344964,6.56250054881;70310;70;FRANCHE-COMTE
73161;MONTAGNY;45.466297654,6.59859826998;73350;73;RHONE-ALPES
97212;GROS-MORNE;14.7121020202,-61.0260573879;97213;97;MARTINIQUE
70392;OIGNEY;47.7559418232,5.8503313138;70120;70;FRANCHE-COMTE
27400;MEREY;48.9586730122,1.39284165552;27640;27;HAUTE-NORMANDIE
76545;ROUXMESNIL-BOUTEILLES;49.8998914455,1.09967062889;76370;76;HAUTE-NORMANDIE
8397;SAINT-REMY-LE-PETIT;49.399507719,4.23173978008;8300;8;CHAMPAGNE-ARDENNE
12004;ALMONT-LES-JUNIES;44.6009371852,2.31097212819;12300;12;MIDI-PYRENEES
72250;RAHAY;47.957486899,0.811406701903;72120;72;PAYS DE LA LOIRE
3129;HYDS;46.273205648,2.8280145759;3600;3;AUVERGNE
31519;SAINT-VINCENT;43.440547263,1.75817528025;31290;31;MIDI-PYRENEES
67556;ZEINHEIM;48.6785745127,7.48842740498;67310;67;ALSACE
29149;MILIZAC;48.4584867435,-4.56837656618;29290;29;BRETAGNE
27046;BAZOQUES;49.1705243129,0.549677585318;27230;27;HAUTE-NORMANDIE
60378;MAREST-SUR-MATZ;49.5033268018,2.82457764723;60490;60;PICARDIE
14249;ESQUAY-NOTRE-DAME;49.112806588,-0.471107823804;14210;14;BASSE-NORMANDIE
26133;FAY-LE-CLOS;45.2202693272,4.90751711804;26240;26;RHONE-ALPES
56180;PORCARO;47.9198730267,-2.19384701914;56380;56;BRETAGNE
54099;BRIEY;49.2557914726,5.97046491466;54150;54;LORRAINE
8314;NEUFLIZE;49.4065310007,4.31198213958;8300;8;CHAMPAGNE-ARDENNE
27368;LIGNEROLLES;48.8447224599,1.27333667286;27220;27;HAUTE-NORMANDIE
76473;NOTRE-DAME-DE-BLIQUETUIT;49.4959539726,0.753080811666;76940;76;HAUTE-NORMANDIE
82040;CAYRIECH;44.2153908954,1.60546514624;82240;82;MIDI-PYRENEES
41064;COULANGES;47.5390176116,1.20853973437;41150;41;CENTRE
88036;BARVILLE;48.3782063829,5.76910116308;88300;88;LORRAINE
57734;VOYER;48.6522218701,7.08937064886;57560;57;LORRAINE
28226;MAILLEBOIS;48.6321135718,1.1501161639;28170;28;CENTRE
14166;COLLEVILLE-MONTGOMERY;49.2745125128,-0.301395397787;14880;14;BASSE-NORMANDIE
17178;GIVREZAC;45.5409958957,-0.632072583649;17260;17;POITOU-CHARENTES
2A092;CONCA;41.7530813124,9.33031186511;20135;2A;CORSE
6063;GARS;43.8605226685,6.81676294521;6850;6;PROVENCE-ALPES-COTE D'AZUR
10010;ARREMBECOURT;48.5432958598,4.60648952219;10330;10;CHAMPAGNE-ARDENNE
27038;LES BARILS;48.7252205742,0.8185826173;27130;27;HAUTE-NORMANDIE
40110;GEAUNE;43.6324028996,-0.365846748561;40320;40;AQUITAINE
59539;SAINT-PIERRE-BROUCK;50.8950694199,2.19025685455;59630;59;NORD-PAS-DE-CALAIS
54280;JOEUF;49.2320250417,6.01169605322;54240;54;LORRAINE
10025;BAGNEUX-LA-FOSSE;47.9987642556,4.291107685;10340;10;CHAMPAGNE-ARDENNE
83022;BRENON;43.7658451995,6.53777644844;83840;83;PROVENCE-ALPES-COTE D'AZUR
56094;KERVIGNAC;47.7686555667,-3.2479141613;56700;56;BRETAGNE
47046;CALONGES;44.373357824,0.225583969332;47430;47;AQUITAINE
70419;PONT-DU-BOIS;47.9799459833,6.12513402916;70210;70;FRANCHE-COMTE
46203;MONTET-ET-BOUXAL;44.7484825909,2.03579923388;46210;46;MIDI-PYRENEES
11424;VILLEFORT;42.9512982212,2.04814958894;11230;11;LANGUEDOC-ROUSSILLON
59216;ESWARS;50.2182439323,3.26546336103;59161;59;NORD-PAS-DE-CALAIS
64104;BEDOUS;43.0056214728,-0.588165067203;64490;64;AQUITAINE
34033;BOISSERON;43.7523646952,4.07621075324;34160;34;LANGUEDOC-ROUSSILLON
76375;INGOUVILLE;49.8445024233,0.681514584492;76460;76;HAUTE-NORMANDIE
35233;QUEBRIAC;48.3560951211,-1.81258742693;35190;35;BRETAGNE
10366;SAULCY;48.2775769597,4.83542439731;10200;10;CHAMPAGNE-ARDENNE
36119;MERIGNY;46.6307715976,0.932899384485;36220;36;CENTRE
2A271;SARROLA-CARCOPINO;42.0010171951,8.83437893445;20167;2A;CORSE
59660;WILLEMS;50.6306074254,3.22916996988;59780;59;NORD-PAS-DE-CALAIS
56181;PORT-LOUIS;47.7099205258,-3.34845750769;56290;56;BRETAGNE
21670;VERREY-SOUS-SALMAISE;47.4384612168,4.67446130828;21690;21;BOURGOGNE
65324;MOULEDOUS;43.2259408269,0.250550021139;65190;65;MIDI-PYRENEES
8415;SERY;49.5893011177,4.36138115369;8270;8;CHAMPAGNE-ARDENNE
57020;ANCERVILLE;49.032956145,6.39803240304;57580;57;LORRAINE
26284;ROUSSAS;44.4429508183,4.78702172828;26230;26;RHONE-ALPES
40118;HABAS;43.5613150777,-0.932453413286;40290;40;AQUITAINE
76574;SAINT-DENIS-SUR-SCIE;49.7031340848,1.08565728763;76890;76;HAUTE-NORMANDIE
40178;MAZEROLLES;43.8855485291,-0.435459254424;40090;40;AQUITAINE
88370;RANCOURT;48.2200072778,6.10969836772;88270;88;LORRAINE
24259;MAURENS;44.9268775631,0.482243594531;24140;24;AQUITAINE
14047;BAYEUX;49.2776559195,-0.704625495378;14400;14;BASSE-NORMANDIE
17103;CHERVETTES;46.0451644754,-0.701084855026;17380;17;POITOU-CHARENTES
40067;CARCEN-PONSON;43.871874652,-0.81936363917;40400;40;AQUITAINE
42184;RIORGES;46.0429114311,4.03375590925;42153;42;RHONE-ALPES
9195;MONESPLE;43.0953255323,1.47652178879;9130;9;MIDI-PYRENEES
8156;ETEIGNIERES;49.8907338972,4.40306549202;8260;8;CHAMPAGNE-ARDENNE
8403;SAULT-LES-RETHEL;49.4872135038,4.35605993632;8300;8;CHAMPAGNE-ARDENNE
55331;MELIGNY-LE-PETIT;48.6557409409,5.47216568886;55190;55;LORRAINE
61510;VITRAI-SOUS-LAIGLE;48.716086064,0.709251455452;61300;61;BASSE-NORMANDIE
64361;LUSSAGNET-LUSSON;43.4423563274,-0.199025557867;64160;64;AQUITAINE
16067;BUNZAC;45.6993800816,0.344082378962;16110;16;POITOU-CHARENTES
47057;CASTILLONNES;44.6392690968,0.605732288011;47330;47;AQUITAINE
61361;SAINT-ANDRE-DE-BRIOUZE;48.7338760322,-0.327257845989;61220;61;BASSE-NORMANDIE
31279;LATOUR;43.2018753864,1.2819924767;31310;31;MIDI-PYRENEES
51455;REIMS-LA-BRULEE;48.7216063085,4.66793528602;51300;51;CHAMPAGNE-ARDENNE
16069;CELLETTES;45.8643336097,0.145594673488;16230;16;POITOU-CHARENTES
9213;MOULIN-NEUF;43.072355696,1.94815938033;9500;9;MIDI-PYRENEES
24131;CONNEZAC;45.5150974832,0.530385430073;24300;24;AQUITAINE
11376;LA SERPENT;42.9646308122,2.17458556586;11190;11;LANGUEDOC-ROUSSILLON
7305;LES SALELLES;44.4365281515,4.09837976088;7140;7;RHONE-ALPES
12189;PRADINAS;44.2472252922,2.26867905755;12240;12;MIDI-PYRENEES
71130;CHISSEY-LES-MACON;46.5214699897,4.74430277103;71460;71;BOURGOGNE
61318;ORIGNY-LE-BUTIN;48.3789608192,0.473135967271;61130;61;BASSE-NORMANDIE
8281;MATTON-ET-CLEMENCY;49.6763970622,5.22558942774;8110;8;CHAMPAGNE-ARDENNE
10443;VOUGREY;48.0875972332,4.23598090063;10210;10;CHAMPAGNE-ARDENNE
32437;SORBETS;43.7138869454,-0.0164094873395;32110;32;MIDI-PYRENEES
29119;LANRIVOARE;48.4660390019,-4.63526600246;29290;29;BRETAGNE
63381;SAINT-OURS;45.8391495604,2.91545146686;63230;63;AUVERGNE
76161;CARVILLE-POT-DE-FER;49.7186680697,0.723155038419;76560;76;HAUTE-NORMANDIE
65440;TARBES;43.2347859635,0.0660093937851;65000;65;MIDI-PYRENEES
60625;SUZOY;49.582856711,2.93918164919;60400;60;PICARDIE
5090;LA MOTTE-EN-CHAMPSAUR;44.7407367523,6.12930149849;5500;5;PROVENCE-ALPES-COTE D'AZUR
37058;LA CHAPELLE-SUR-LOIRE;47.2509587327,0.215361451048;37140;37;CENTRE
95492;LE PLESSIS-GASSOT;49.0357861801,2.41591923278;95720;95;ILE-DE-FRANCE
53076;COSSE-EN-CHAMPAGNE;47.965084113,-0.323516283471;53340;53;PAYS DE LA LOIRE
88485;LA VACHERESSE-ET-LA-ROUILLIE;48.1460226049,5.79618923036;88140;88;LORRAINE
54093;BRAINVILLE;49.1224087762,5.80859499046;54800;54;LORRAINE
67540;WINTERSHOUSE;48.796262357,7.70641296219;67590;67;ALSACE
68261;RAMMERSMATT;47.7943948271,7.05982977679;68800;68;ALSACE
97105;BASSE-TERRE;16.0004645662,-61.7281032959;97100;97;GUADELOUPE
4170;LA ROCHETTE;43.9122760348,6.88070058923;6260;4;PROVENCE-ALPES-COTE D'AZUR
8487;VIREUX-WALLERAND;50.0568483332,4.74702825636;8320;8;CHAMPAGNE-ARDENNE
26225;PARNANS;45.1132787214,5.15915280668;26750;26;RHONE-ALPES
2186;CHEZY-SUR-MARNE;48.983996655,3.38226485102;2570;2;PICARDIE
21001;AGENCOURT;47.1250474303,4.98564114053;21700;21;BOURGOGNE
25079;BOUJAILLES;46.8844605742,6.07920196701;25560;25;FRANCHE-COMTE
10370;SOLIGNY-LES-ETANGS;48.4021938714,3.51624678712;10400;10;CHAMPAGNE-ARDENNE
57589;ROHRBACH-LES-BITCHE;49.0408635757,7.27733357043;57410;57;LORRAINE
70186;LA CREUSE;47.6824306767,6.3491717627;70240;70;FRANCHE-COMTE
63276;PESCHADOIRES;45.8269406268,3.4811849091;63920;63;AUVERGNE
59455;PAILLENCOURT;50.2487376852,3.26355890022;59295;59;NORD-PAS-DE-CALAIS
2B205;PATRIMONIO;42.7066867042,9.3670488048;20253;2B;CORSE
28272;MOTTEREAU;48.2518845768,1.1688416202;28160;28;CENTRE
10324;RONCENAY;48.1967315175,4.04486518985;10320;10;CHAMPAGNE-ARDENNE
34321;VALERGUES;43.67240395,4.05870783975;34130;34;LANGUEDOC-ROUSSILLON
91232;LA FERTE-ALAIS;48.481221954,2.36734978463;91590;91;ILE-DE-FRANCE
10353;SAINT-MESMIN;48.4369664082,3.89872863616;10280;10;CHAMPAGNE-ARDENNE
80101;BEUVRAIGNES;49.6381423232,2.77599755384;80700;80;PICARDIE
66198;SOURNIA;42.7145850247,2.41454778007;66730;66;LANGUEDOC-ROUSSILLON
77055;BROU-SUR-CHANTEREINE;48.8901616457,2.63989859744;77177;77;ILE-DE-FRANCE
59568;SERCUS;50.7083527622,2.45193657383;59173;59;NORD-PAS-DE-CALAIS
77137;COURTACON;48.7030582245,3.29070185635;77560;77;ILE-DE-FRANCE
3115;FLEURIEL;46.2870292399,3.16169451004;3140;3;AUVERGNE
50024;AUXAIS;49.2154112968,-1.30575313751;50500;50;BASSE-NORMANDIE
32333;PROJAN;43.6074466247,-0.232771033675;32400;32;MIDI-PYRENEES
67084;DAMBACH-LA-VILLE;48.3231725111,7.4269277176;67650;67;ALSACE
69281;MARENNES;45.6230631164,4.90753751863;69970;69;RHONE-ALPES
8482;VILLERS-SUR-LE-MONT;49.6632700126,4.67936469498;8430;8;CHAMPAGNE-ARDENNE
50486;SAINT-JACQUES-DE-NEHOU;49.4201355471,-1.61663746279;50390;50;BASSE-NORMANDIE
31531;SARRECAVE;43.2147533166,0.594972592507;31350;31;MIDI-PYRENEES
39517;SIROD;46.7231337184,5.99171836651;39300;39;FRANCHE-COMTE
49277;SAINTE-GEMMES-D'ANDIGNE;47.6660928171,-0.895241558075;49500;49;PAYS DE LA LOIRE
54135;COLOMBEY-LES-BELLES;48.5163026509,5.89559203198;54170;54;LORRAINE
84047;GARGAS;43.8960653944,5.34362330109;84400;84;PROVENCE-ALPES-COTE D'AZUR
77510;VILLENEUVE-SAINT-DENIS;48.8124542945,2.79328879273;77174;77;ILE-DE-FRANCE
60560;RULLY;49.2390399273,2.7248899775;60810;60;PICARDIE
21003;AHUY;47.3713563421,5.02129727446;21121;21;BOURGOGNE
58088;COULANGES-LES-NEVERS;47.013650182,3.19716378992;58660;58;BOURGOGNE
57251;GOIN;48.9875798423,6.22300683385;57420;57;LORRAINE
55133;COUVERTPUIS;48.5811715624,5.30645025735;55290;55;LORRAINE
59308;HONDEGHEM;50.7552272301,2.5153551845;59190;59;NORD-PAS-DE-CALAIS
38400;SAINT-JEAN-DE-MOIRANS;45.3369408381,5.58792748637;38430;38;RHONE-ALPES
40214;OSSAGES;43.5579537208,-0.878000230136;40290;40;AQUITAINE
53110;GREZ-EN-BOUERE;47.8703920979,-0.537813247538;53290;53;PAYS DE LA LOIRE
73278;SAINT-REMY-DE-MAURIENNE;45.3879084612,6.23781210409;73660;73;RHONE-ALPES
77219;GUERARD;48.8187519127,2.95160900564;77580;77;ILE-DE-FRANCE
27599;SAINT-PIERRE-LA-GARENNE;49.1475155899,1.3912826068;27600;27;HAUTE-NORMANDIE
